,0
1990,쿨텐다드사고싶었는데 쨋든 가을에입기에너무좋아요
1991,생각보다 좀 두꺼워요! 가을~겨울에 입기 좋을것같아용
1992,베이직한 블레이져입니다. 무탠다드 슬랙스랑 셋업으로 입기 좋네요.
1993,옷안감이나 상태 좋고 길이감도 딱 맞고 블레이저 처음 사봤는데 정말 좋아요 항상 무신사스탠다드에서만 옷사는데 만족합니다
1994,조금 타이트 하다고 생각될 핏이네요 팔부분이 꽉끼는 감은 있지만 기장이나 실루엣은 만족합니당
1995,깔끔하고 단정합니다. 정핏이고 한여름 한겨울 빼고는 무난하게 잘 입을것같아요
1996,자주입고있습니다 편하고 좋은가격에 아주 잘 샀어요
1997,크기도 적당하고 이상적이며 기본에 충실한 느낌 조금 두꺼워서 여름엔 무리
1998,그냥 보통의 검정블레이저입니다. 가성비 좋아요
1999,생각보다 잘 맞아서 좋았습니다 바지랑 세트로 샀어여
2000,항상 입어도 될만큼 좋습니다. 핏이 괜찮고 어깨도 넓어보입니다.
2001,깔끔하게 코디하기 좋고 기장감은 평범해서 실패 안 함
2002,무난해서 간단하게 차려입을때 좋은거 같습니다
2003,사이즈도 적당하고 너무 이쁘네요 잘 입겠습니다
2004,길이가 역시 길구요 엉덩이 다 덮어요 수선을 해야 하나 고민중입니다
2005,살이쪄서 사이즈업해서 삿어요 굉장히 안타까운상황이네요 .
2006,사이즈 좋아요 딱 입기 좋은 핏입니다 강추합니다
2007,옷 퀄리티도 좋고 사이즈도 딱 맞아요 여름에 입기는 좀 더울것 같네요
2008,무난한 블레이저 찾으시는분께 적극 추천합니다. 핏이 너무 좋고 가볍게 입을 수 있어서 좋습니다!
2009,생각보다 도톰하고 만족스러웠습니다. 가을에 입으면 좋을 듯 합니다.
2010,가격대비 품질이 매우좋네요 전투형으로 입기도좋구요 정사이즈추천합니다
2011,어깨 넓으신 분은 한 사이즈 크게 사야할 것 같아요
2012,경조사에 언제든지 입을수 있는 무난한 블레이저 입니다.
2013,어깨가 있거나 상체발달ㅇ신분은 크게 주문해세요
2014,기본 아이템 하나있어야 할듯해서 삿어요 핏도이쁘고 만족합니다
2015,무난한 기본템입니다~ 당장 구매하세요! 고민은 배송을 늦출뿐
2016,배송도 빠르고 좋은데 다른건 다 좋은데 가슴이랑 어깨가 생각보다 작게 나온거같습니다.
2017,"라이트베이지 구매하고 기본인 블랙도 추가 구매합니다. 핏, 가성비 모두 만족합니다."
2018,상품 너무 이쁘고 굉장히 마음에 듭니다 생각했던 핏 보다 더 잘 나와서 좋네요
2019,배송빠르고 좋아요 깔끔하고 기본코디에 좋습니다
2020,할인할때두개 살걸 아쉬워요 ㅎ 무탠다드는 몸에 딱잘맞아서 항상 잘입고있습니드
2021,디자인 색깔 기장 가격 모두 모두 만족합니다! 와우
2022,마른 아들 95사이주 좋으네요 면접 때문에 어디서 살까 고민 중 무신사 양복 좋아요 가격도 저렴하구 최고!
2023,팔이 짧긴한데 좋네요 여름에는 못입겠지만 봄 가을에는 좋을거 같네요
2024,역시 블레이저는 무신사만한게 없네요 핏 좋습니다
2025,어깨 가슴은 핏하게 맞고 소매랑 기장은 저한테 좀 커서 수선했습니다
2026,너무 잘맞고 조아용 히히 최고입니다 강축에요!! 조아요
2027,남친옷 입어보고 예뻐서 똑같은 사이즈로 샀어요 지오다노보다 저렴하고 핏이 더 예쁘고 질도 조아여
2028,가격에 비해 퀄리티가 굉장히 좋고 만족스러워요. 한 여름 빼고는 다 입을 수 있어요
2029,무난하고 이쁜 블레이저를 찾는다면 묻지도 말고 무탠다드입니다
2030,가격에 비해 품질도 좋고 다 좋아요 아무나 잘 어울리실 것 같아요
2031,어디에나 어울리는 기본템으로 여름에는 덥지만 그외 계절에 무난히 사용가능합니다.
2032,사진이랑 똑같아요:) 완전 마음에 들어용ㅜㅜ 무신사 쵝오:)
2033,몸에 착 달라붙어요 아주 마음에 듭니다. 짱짱해요.
2034,좀 작게나온거같아요 그래도 딱 맞아서 잘 입고다닐게요
2035,음 그냥 가격대비 좋은 상품 그 이상 그 이하도 아니예요
2036,릴렉스즈 테이퍼트 바지를 먼저 사고 블레이져 샀는데 셋업으로 잘맞네요
2037,블레이저 처음사서 입어봤는데 어깨부분 조금 작은거 말고 다 마음에 드네요!!
2038,좋기는 한데 원하는 핏까지 미치지는 않아서 아쉽..
2039,괜찮아요!!입어보니까 크기도 넉넉하게 입을 수 있어서 좋았어요!!
2040,너무 좋아요 가성비도 좋고 만족 대만족 173 65
2041,면접때 입아려고 샀는데 아주 만족합니다. 많이 파세요~
2042,면접용 정장으로 샀는데 딱이에요!! 딱 스탠다드한 핏입니다
2043,어깨가 살짝 작게 나온 거 말고는 되게 이뻐요 한사이즈 크게 입으세요
2044,블레이저 가성비 좋습니다 여름에도 입을수 있을만큼 시원해요
2045,가성비 정말 좋고 정장으로나 캐주얼 자켓으로도 활용할수 있을거 같네요
2046,운동을 해서 키에비해 상체가 좀 있습니다(105). 무난하게 잘맞습니다~~
2047,역시 믿고 구입합니다. 매우 만족하고 다음에 재구매 하겠습니다.
2048,무난하면서 재질이 마음에 듭니다. 사이즈도 적당해요.
2049,소문대로 가성비짱입니다 입문자에게 추천합니다 두루두루 사용되는 만능템입니다
2050,"선물했는데 딱 정핏으로 떨어지고, 무난하게 입기 좋은 것 같습니다."
2051,너무 정장틱하지 않고 조금 특별하게 입고다니기 편합니다.
2052,봄 가을용으로 입기 좋아요 약간 오버 사이즈 생각
2053,생각보다 두께감이나 원단 재질은 기대 이상이었는데 모델 따라 사이즈 샀다가 살짝 낭낭할 줄 알았는데 너무 딱 맞아서 조금 아쉬웠습니다 ㅜㅜ
2054,편해요 깔끔하고 좋은 것 같아요 자주 입을 것 같아요
2055,스탠다드는 튀지않고 깔끔 그 자체네요 합리적 가격에 너무 잘 샀네요
2056,어깨 핏이랑 딱 적당해서 좋아용 떨어지는 것도 이뻐여
2057,아주 약간 작은감이 있지만 그래도 이쁩니다 제가 살을 아주 조금만 빼면 더 좋을 듯 하고 봄 가을 용으로 좋겠네요
2058,이거 좋아요 담에도 살 예정이예요 예뻐요 멋있어요
2059,스타일 좋고 캐주얼하게 입고다니기 딱입니다 깔끔해요
2060,베이식 한 치수크게 산게 핏이 더 예쁜듯요. 가슴팍에 주머니가 사선인거는 사기전에 몰랐네염
2061,여름에입기엔 두께감이조금있고 어깨가 살짝 끼는느낌이지만 한사이즈 큰거사면 너무클거같아서 그냥 입습니다 좋아요
2062,"편하게 입을 용도로 깔끔하게 입고 싶을때 입으려고 샀는데, 중요한 자리에 갈 때 입어도 될 것 같아서 좋아요 사이즈도 잘맞고"
2063,처음사봤는데 괜찮아요 배송도 빠르게 왔습니다
2064,딱 맞는 느낌이고 어깨랑 등이 넓은 편입니다. 딱맞는핏으로 구매했어요
2065,xl 딱맞아요 크거나 작거나 하지 않고 딱맞습니다
2066,사이즈랑 핏이 너무 마음에 들어요. 데일리도 좋고 차려입기도 좋네요!
2067,기본템으로 하나 장만해야지 싶었는데 쿠폰먹이고 저렴하게 잘 샀습니다
2068,경조사떼 입기 좋아요! 저렴하게 잘산거같습니다
2069,셋업용으로도 좋고 단품으로 입기도 좋습니다.  XL는 어깨가 껴서 2XL로 갔는데 편하고 좋아요.
2070,기장감 있어요. 가성비 좋은 제품이요. 막 입고 다니기 좋아요
2071,무난하게 입기 좋습니다 남자라면 검정 마이 한 벌 정도는 필수 아닐까요
2072,생각보다는 두툼해서 가을 겨울에 입기 좋을듯하며 조금 더운 봄에 입기엔 무거운 느낌이네요
2073,값어치보다 훨씬 낫네요 색깔도 생각했던 블랙이여서 입기 좋아여
2074,사이즈 딱 적당하고 무난무난의 대명사 무탠다드 제품입니다.
2075,음 핏도 좋고 다 좋았는데 제가 운동선수라서 그런지 어깨가 너무 불편해요 다른건 다 좋습니다 한사이즈 업해서 사도 좋을것가타요
2076,급하게 정장이 필요해서 블레이저 구매했는데 역시나 무탠다드는 사면 무조건 본전 뽑습니다
2077,너무 이쁘게 잘 입고 있습니다! 낙낙하니 저는 대 만족
2078,사이즈 넉넉하고 기본스타일이라 편하게 어느때나 입기 좋아요~ 봄가을에 입으면 좋을것같아요
2079,"데일리용 일반 블레이저, 기본용으로 매우 좋아요"
2080,조금은 두껍습니다 여름에 입기엔 조금 무리일듯합니다 이쁘게 잘나왔습니다
2081,시이즈 및 색감 그리고 무게 까지 적당하면서 가격대비 만족도가 좋네요~!
2082,저렴함 가격에 이정도 원단이면 매우 만족합니다
2083,무난하니 아주 예뻐요 얼른 가을이 와서 다시 입게 되면 좋겠어요
2084,작은 사이즈도 있어서 너무 좋아요 굳이에요옹옹
2085,옷이 이쁘고 많이 편해서 자주 입을 수 있을 것 같아요
2086,사이즈가 딱 맞아서 핏이 이쁘게 나오는게 맘에 들어요!
2087,세일할때 샀는데 사길잘했어요 하나쯤 필요할텐데 가성비 굿
2088,싼가격애 질좋은 블래이저를 구했습니다 좋습니다
2089,무탠다드 최고!! 진짜 핏이 너무 좋고 딱 정핏으로 어디에나 입어도 만족스럽습니다!
2090,제일 무난한 블레이저 입니다. 막 입고 다니는 용으로 샀는데 좋아요
2091,빠르게 잘 받았습니다.  깔끔해서 예뻐요  재질도 괜찮네요
2092,사이즈가 조금 여유있고 무난합니다 좋습니다 굿
2093,부담없이 스탠다드한 느낌이 좋습니다. 검은색은 필수죠
2094,배송빠르고 좋아요~ 사이즈도 딱 맞아요 만족합니다
2095,가장 무난하고 베이직한 블레이져 ! 하나쯤은 가지고 있어야될 그런 깔끔한 옷 사이즈 두께감 다 만족해요
2096,"팔 길이나 옷 기장은 맞는데 어깨부분이 좁고, 단추를 잠그면 가슴부분도 끼는 느낌입니다. 어깨부분이 좁을까봐 걱정인 사람들은 릴렉스드 블레이저로 사는걸 추천드립니다. 옷은 좋습니다."
2097,사이즈도 적당하고 핏도 괜찮네요. 소재도 부드럽고 허접해보이지 않아요. 편하게 입고 다니기 좋습니다. 가격대비 훌륭합니다.
2098,기본템으로 하나 샀는데 좋네요 만족스럽게 잘 입겠습니다.
2099,기본으로 딱입니다. 다른 색깔도 사고 싶어요. 정사이즈 가시면 됩니다
2100,어깨선 잘 맞아 떨어지고 색깔도 무난하고 전체적으로 이뻐요
2101,기본템이라 무난무난해여 하나쯤은 있으면 좋은아이템!!
2102,평소에 크게 입는 분들은 사이즈 업해서 구매하면 좋을거 같아요
2103,전체적인 퀄리티가 좋습니다. 사이즈도 정사이즈라고 보시면 됩니다.
2104,"기본 정장핏에 두께감은 있습니다. 검정 정장이 없어서 샀는데, 가격대비 품질 괜찮은 것 같습니다."
2105,좀 두껍고요 그냥저냥 입을만한거 같습니다 사이즈 크네요
2106,재질 좋고 핏 좋고 다 좋네요 잘 산거 같습니다 강추 ㄲ
2107,너무 좋아요. 정장으로 입고 있는데 가볍고 재질도 좋아요.
2108,오버핏이 좀 크길래 환불하고 베이식 블레이저로 샀는데 찰떡이네요
2109,제가 어깨가 조금 있는 편이라 어깨가 조금 작은거 제외하고 정말 깔끔하게 입고 다니기 좋아요
2110,생각보다 작네요… 투엑라로 살껄 그랬습니다 교환이나 반품하기에는 면접이 코 앞이라 그냥 입어야겠네요
2111,깔끔하니 좋습니다 평소에 자주 입을 것 같습니다
2112,무난하고 가격대비 만족해요. 다른색상도 여러개 삿지만 다 만족중
2113,어깨 겨드랑이가 조금 끼는 것만 빼면 만족스러워요.
2114,너무 크지도 작지도 않게 핏하게 딱 맞습니다. 예뻐요
2115,봄 가을 정도 가능할것 같고 품질은 무난무난하나 가격이 야무지다
2116,기본템이라 이쁘고 아무데나 잘 어울려서 만족해요
2117,사서 코디할 때 입었을 때 예뻤지만 날이 좀 더워져서 여름엔 입기 힘들거 같아요. 가을되면 꺼내야지.
2118,역시 무탠다드 블레이져는 가성비 좋게 입을수 있어서 좋아요!
2119,펴어어언하아고이이쁘음피잇따아악자알맞음
2120,팔이 살짝 길어요 총길이 수선 해야할것같아요ㅠㅠ나머지는 딱 맞습니다
2121,기본으로 입기 딱 좋네요. 팔이 짧으신 분들은 팔이 좀 남을 수도 있어요
2122,극강의 가성비 무탠다드 블레이저 입문용이나 전투용으로 추천드립니다
2123,베이지ㄱ 블레이저 색깔별로 구매중입니다 릴랙스드 테이퍼드핏 바지 재입고좀해주세요ㅜㅜ
2124,가성비로 급하데 샀믄데 완전 만족입니다. 추천합니당
2125,정장을 입으며 일해야 하는데 막 입기에 좋아요 짱
2126,블레이저가 없어서 하나사려고 샀는데 입문용으로 괜찮은것같다
2127,아주 좋습니다 믿고사셔도될듯 믿고사고있어요 무신사 ㅋㅋ
2128,스탠다드 답게 뛰어나지도 부족하지도 않은 기본템에 충실한 제품 자주 입는 옷은 스탠다드가👍
2129,봄가을. 블레이저이고 기본에 충실하네요 활용도 높은 검정이지만 뭔지모르게 먼지등이 잘 붙네요
2130,무난해서 자주 입을거같은 마이입니다 아주좋아여
2131,딱! 베이직해서 좋네요~ 좋아요~ 완전 추천추천합니다~
2132,정사이즈라 딱 맞습니다 기본템은 무신사 스텐다드
2133,폼은 조금 작은듯한데 전체적으로 깔끔해요. 좋습니다아
2134,옷이 코디하기 좋고 편안해서 아주 만족스럽습니다
2135,그냥 입을만한기본적인 블레이저 같아요 근데 조금 두껍…
2136,투엑라는 너무 크고 엑라는 살짝 작고 애매하지만 가성비굿입니다
2137,딱 맞는 베이식한 핏의 블레이저입니다. 하지만 더 데일리하게 입으실 분들은 오버핏으로 가시는걸 추천드립니다.
2138,어깨가 정핏이라서 그런지 사이즈가 애매합니다.
2139,심플하고 주름이 안져서 좋은 것 같습니다. 추천합니다
2140,가성비가 아주 미쳤네요 남는게 있나 싶을정됴임
