,0
2703,좋아요 너무 저렴해서 걱정했는데 좋은상품을 저렴하게 구입했어요
2704,얇은 감이 있지만 누빔 안감으로 되어 있고 가볍고 편해요
2705,가격만큼하네요
2706,딱 가격만큼
2707,가격만큼
2708,잘받앗어요
2709,잘받앗어요
2710,잘받앗어요
2711,잘받앗어요
2712,잘받앗어요
2713,잘받앗어요
2714,잘받앗어요
2715,잘받앗어요
2716,잘받앗어요
2717,좋아요
2718,좋아요
2719,좋아요
2720,좋아요
2721,사이즈가 정말 작게 나왔나봐요
2722,잘 받았습니다.
2723,너무 얇네요...
2724,잘 받았습니다.
2725,배송빠르고 상품만족합니다
2726,배송빠르고 상품만족합니다
2727,잘받았습니다 가격대비 만족해요^^ 근데 반폴라가 목이 많이 조임니다 ㅠㅠ
2728,굿
2729,얇긴한대 가격이 저렴하니까요 ㅎㅎ
2730,얇긴한대 가격이 저렴하니까요 ㅎㅎ
2731,좋아요
2732,좋아요
2733,좋아요
2734,잘받았습니다
2735,잘받았습니다
2736,좋아요
2737,아주 저렴하게 구입 했습니다 너무 무겁고 뻣뻣해요 디자인 나염은 좋아요
2738,편하고 재질좋고 따듯하고 싸고 그래서 색깔별로다삿네요 아테네어쩌고
2739,편하고좋네요~~
2740,신축성좋고편하고따뜻해서좋긴한데보플이생길듯~~
2741,저렴하게 잘삼
2742,만족합니다
2743,한철입으려고 산거라 만족합니다
2744,얇지만 상품은 좋아요
2745,맘에 들어요..비니수 늘 찾아보는 브렌드.
2746,완전 쪼아
2747,좋아요.
2748,원단 좋네요..남는게 있나?? ㅎ
2749,그럭저럭 그런대로좋아요
2750,그럭저럭 그런대로좋아요
2751,잘 샀어요
2752,좋아요 가성비
2753,가성비 좋아요
2754,감사합니다
2755,예쁘네요
2756,색상이 너무 예쁘네요 ?두껍진 않네요
2757,좋아요
2758,좋아요
2759,좋아요
2760,좋아요
2761,좋아요
2762,좋아요
2763,좋아요
2764,상품배송 모두 만족합니다
2765,상품배송 모두 만족합니다
2766,색상 예뻐요
2767,저렴하고예뻐요
2768,아주좋아요 아주좋아요
2769,아주싸고 좋아요
2770,잘받았습니다. 가격이 죄송하네요.
2771,"네, 좋 아 요, 샬 롬 !"
2772,"네, 좋 아 요, 샬 롬 !"
2773,"네, 좋 아 요, 샬 롬 !"
2774,"네, 좋 아 요, 샬 롬 !"
2775,"네, 좋 아 요, 샬 롬 !"
2776,"네, 좋 아 요, 샬 롬 !"
2777,"네, 좋 아 요, 샬 롬 !"
2778,"네, 좋 아 요, 감 사 합 니 다. 샬 롬 !"
2779,잘받았습니다 감사합니다
2780,잘받았습니다 감사합니다
2781,빠른 배송 좋은 상품 감사합니다
2782,빠른 배송 좋은 상품 감사합니다
2783,좋아요
2784,좋아요
2785,부드럽고 편하네요
2786,편하네요
2787,좋아요
2788,핏도 디자인도 맘에드는데 봄가을용이라..내년을기약하며..
2789,이뻐요
2790,이뻐요
2791,이뻐요
2792,이뻐요
2793,가성비 완잔좋아요
2794,좋아여
2795,저렴하게잘구매했어요
2796,저렴하게잘구매했어요
2797,저렴하게잘구매했어요
2798,저렴하게잘구매했어요
2799,실수로 같은걸 주문했네요. 너무 작아 불편한데 돈만 버렸네요.
2800,너무 작아요 절대 55 아니예요. 기모도 아닌듯..
2801,감사합니다
2802,너무크고얇고싼게비지떡이예요ㅜㅜ반품합니다
2803,옷좋아요 재질도좋아요
2804,착한가격 옹도좋아요
2805,착한가격인데옷도좋아요
2806,착한가격이예요 옷도좋아요
2807,제가 입을수는 없네요.
2808,괜찮습니다
2809,그런데로 좋아쇼
2810,좋아요...
2811,좋아요.
2812,감사합니다^^
2813,감사합니다^^
2814,배송빠르고 조아요
2815,배송빠르고
2816,배송빠르고 조아요
2817,배송빠르고 조아요 배송빠르고
2818,배송빠르고 조아요
2819,바지 핏은 예뻐요~ 한가지 아쉬운건 스판끼가 좀 더 있었으면 좋았겠지만요
2820,감사합니다
2821,aa
2822,as
2823,감사합니다.
2824,가격대비 짱짱짱 좋아요
2825,총알뱃ㅇ조아요
2826,총알배송
2827,가격만큼 입니다
2828,가격만큼입니다
2829,배송빠르고 상품도 좋아요 만족합니다 감사합니다
2830,지금 입기엔 조금 얇지만 이쁘요
2831,배송빠르고 상품은 제가 생각하는 핏이 아니라 조금실망이지만 그래도 이가격에 만족합니다 감사합니다
2832,집에어 입으려고요 좀 얇아요
2833,집에서 입으려고요 얇은편이에요
2834,저렴하게 득템~~~~~
2835,저렴하게 득템~~~~
2836,가성비가좋아요
2837,넉넉하니 좋습니다.집에서 막 입기 좋아요.배송도 물론 빠르구만요
2838,좀 작아요.날씬하신분이나 잘 맞을것같아요.그래도 가격이 저렴하니까 괜찮습니다
2839,싸고 좋습니다.집에서 막 입기 좋아요
2840,아주좋아요
2841,생각과는 조금 다른거 같아요..
2842,잘받았습니다
2843,가성비 최고에요 따숩게 입을 겡?
2844,가성비 최고 에요. 한철 따습게 입을게요
2845,조금 많이 파이긴 했지만 적당히 붙으면서 이쁘네요
2846,생각보다 많이 붙어요
2847,생각보다 많이 붙어요
2848,잘 받았습니다..ㅎㅎ
2849,잘 받았습니다..ㅎㅎ
2850,얇고 팔이 살짝 짧음 딸 줄예정
2851,생각보다 길고 크네요 외출용이 가능할지
2852,잘입을게요~
2853,잘입을게요~
2854,좋아요~~
2855,굿
2856,굿
2857,굿
2858,굿
2859,배송도 빠르고 값도 싸게 구매했어요
2860,배송도 빠르고 값도 싸게 구매했어요
2861,굿
2862,따뜻하게 잘 입겠습니다.
2863,따뜻하게 잘 입겠습니다.
2864,편안하고 예쁘고 저렴하고 감사합니다
2865,예쁘고 편하구 저렴하구 감사합니다
2866,아주조아
2867,조아요
2868,잘받앗어요
2869,잘받앗어요
2870,별로예요 냄새만 먾이나고
2871,너무별로예요 냄새 너무 많이나요 부해부이고 옷이 이상하네요
2872,소매는 엄청길고. 길이는 짧고
2873,좋아요
2874,좋아요
2875,상품도생각보다 좋고 배송도 빠르네요
2876,기대안했는데 예뻐요~
2877,저렴해서 막입기 좋아요
2878,저렴해서 아끼지않구 막입기좋아요~
2879,상품도생각보다 좋고 배송도 빠르네요
2880,상품도생각보다 좋고 배송도 빠르네요
2881,저렴하니 좋아요~
2882,상품도생각보다 좋고 배송도 빠르네요
2883,짧아요
2884,생각한대로
2885,딱~가격만큼~
2886,"길이가 애매하게 짧은, 밑단 넓은 스커트~"
2887,가성비 좋아요 ~편하게 입고 다닐수 있겠어요 ~잘 입을게요
2888,감사합니다
2889,감사합니다
2890,좋아요
2891,좋아요
2892,배송도? 빠르고? 가격도? 저렴하고? 잘받았습니다.
2893,만족할렵니다
2894,배송도? 빠르고? 가격도? 저렴하고? 잘받았습니다.
2895,만족하려구요
2896,"싼맛에 ,,,,,,만족하렵니다"
2897,배송도? 빠르고? 가격도? 저렴하고? 잘받았습니다.
2898,팔뚝이 넘 딱 맞아요 ㅠㅠ 그것 빼고는 넘넘 좋아요
2899,색상은 이뻐요 목부분 살짝 울어요ㅜㅜ 좀 얇아요ㅜㅜ
2900,폴라밑이 울어요ㅜㅜ 좀 얇아요ㅜㅜ
2901,너무길어요ㅜㅜ 66타이트 하네요ㅜㅜ
2902,너무 좋아요. 재구매 의사 있습니다.
2903,조아여 가성비 굿입니다
2904,조야요 다만 목 부분 조금 뻣뻣
2905,가성비 좋아요 다만 목 부분인 조금 뻣뻣하긴 합니다
2906,잘 받았고 그냥 보통입니다.
2907,팔이 많이 길어서 신경쓰여요.
2908,기모가 너무 없어서 아쉽네요 사진엔 기모가 있어 괜찮아 보이는데 그냥 티셔츠같아요 그냥 이너로 안에 겹쳐서 입어야겠어요
2909,싼가격 마음에 들어요 좋아요
2910,좋아요 싼가격 마음에 들어요
2911,잘받았습니다
2912,잘받았습니다
2913,좋아요
2914,좋아요
2915,좋아요
2916,좋아요
2917,좋아요
2918,좋아요
2919,좋아요
2920,잘받았습니다 감사합니다
2921,잘받았습니다 감사합니다
2922,잘받았습니다 감사합니다
2923,사이즈가 어이없음 가격보다 못하네요
2924,사이즈를 무시한 옷이네요 버림
2925,배송도빠르고 상품도 만족합니다.
2926,예뻐요
2927,생각보다 도톰하고 이뻐요 조끼에 받쳐 입을려고 샀어요 넘 만족해요
2928,짜임새가 예쁜 니트 ? 속에 티입으면 넘 이쁠것같아요
2929,까슬까슬합니다. 안에 반팔티셔츠 하나입고 옷 입어줍니다.
2930,귀염이 프린팅되어 밋밋하지않은 예쁜티셔츠네요
2931,반품귀찮아서
2932,작아요
2933,좋아요
2934,좋아요
2935,좋아요
2936,입을만해요 ~
2937,good
2938,good
2939,good
2940,good
2941,good
2942,good
2943,good
2944,good
2945,싼티
2946,잘받았음
2947,좋아요
2948,저렴하게 구입했어요
2949,저렴하게 구입했어요
2950,엄마께 보내드렸어요
2951,사이즈만 남아있다면 색상별로 다 사고 싶네요 완전 스판이라 편할듯요
2952,가성비가 짱입니다 강력추천합니다
2953,가성비가 짱입니다 강력추천합니다
2954,가성비가 짱입니다 강력추천합니다
2955,"항상 좋은 제품, 저렴하게 구입해서 좋아요!"
2956,"항상 좋은 제품, 저렴하게 구입해서 좋아요!"
2957,디자인 색상 사이즈 맘에들어요 집에서입는거라괜찮은데..세탁후에도변함이없음좋겠네요
2958,한번씩비니수에서맘에드는옷이나오면구매하곤합니다 집에서입을옷이라가격좋고디자인과 색상이나사이즈..맘에들면주문해요 블루그레이색상이맘에들어요
2959,^___^ 잘 입을께요...
2960,그린색은 잘 안입는데 55사이즈 그린만남아 주문해봤어요 추울땐 따뜻한게 최고니 ㅎㅎ 잘입을께요
2961,저렴한가격에 구매했어요 55사이즈없어 66주문했는데 사이즈 많이 차이나지않네요 잘구매한것같아요 잘입을께요
2962,예쁘네요~~잘입을께욤^^
2963,단골입니다 ~~~
2964,단골입니다 ~~~
2965,아무옷에나어울려요.
2966,사이즈도핏도좋아요.
2967,케릭터가도드라지네요.
2968,소매끝디자인이예뻐요.
2969,촉감이부드러워요.
2970,너무좋아요.
2971,스커트와잘어울려요.꼭세트인듯.
2972,잘 받았습니다 잘 받았습니다
2973,잘 받았습니다 잘 받았습니다
2974,잘 받았습니다 잘 받았습니다
2975,편하고따뜻해요.
2976,멋스럽네요.
2977,안쪽이 좀 까슬하네요
2978,안쪽이 좀 까슬하네요
2979,좋아요
2980,좋아요
2981,좋아요
2982,까끌거려서 입기가 힘들 듯. 반품합니다
2983,초저렴 니트치마
2984,좋아요 맘에들어요
2985,감사합니다
2986,빠른 배송 감사합니다
2987,만족합니다
2988,만족합니다
2989,만족합니다
2990,감사합니다
2991,그냥 싸구려 티많이나요
2992,팔길이가 넘 짧아요 불량인듯
2993,사이즈 좀작아요
2994,섬유가 제스타일이 아니었어요
2995,원단이따가워요
2996,사지마세요 옷 겁나 따가워서 못입어요
2997,왜 저렴한지 알겠네요 옷겁나 따가워서 못입어요 2개나샀는데 제질이수세미같음
2998,괜찬아요.
2999,사이즈가 작게 나와 레깅스 같아요 반품하기 귀찮아 지인에게 선물로 주었어요
3000,부드럽고 입었을 때 따뜻해요
3001,부드럽고 입었을 때 가볍고 따뜻해요
3002,만족합니다
3003,만족합니다
3004,좋아요
3005,까끌거린다
3006,너무편해요~~
3007,배송 잘받았어요
3008,배송 잘받았어요
3009,잘 받았어요
3010,감촉은 별로지만 색은 예쁘네어ㅗ.
3011,너무 까실까실해요 부드러운걸 원했는데
3012,너무 까실까실해요 부드러운걸 원했는데
3013,좋아요
3014,괜찮아요.
3015,상품 괜찮아요
3016,감사합니다
3017,저렴한 가격에 잘 구입했네요
3018,잘받았습니다~~
3019,폭신폭신 부들부들
3020,재구매했어요
3021,재구매했어요
3022,좋아요.다른색상 품절이라 아쉽네요
3023,저렴하고 좋아요
3024,저렴하고 좋아요
3025,저렴하고 좋아요
3026,좋아요
3027,좋아요
3028,귀여워요
3029,good
3030,good
3031,좋아요
3032,좋아요
3033,가격만큼이요
3034,가격만큼이요
3035,가격만큼이요
3036,가격만큼
3037,맘에 쏙 들어요
3038,생각보다 얇아요
3039,사이즈가 좀 적네요
3040,만족
3041,만족
3042,목이 쪼이고 까칠 거려요
3043,까칠 거려요
3044,목이 쪼이고 까칠 거리네요
3045,잘 샀네요~~ 바람불때 딱입니다
3046,지금이 입기 딱 좋아요~~
3047,"목이조금 조이긴 하지만,디자인이 맘에듭니다. 전체적으로 귀여운것같아요~ 예쁘게 잘 입겠습니다~"
3048,"목이조금 조이긴 하지만,디자인이 맘에듭니다. 전체적으로 귀여운것같아요~ 예쁘게 잘 입겠습니다~"
3049,"목이조금 조이긴 하지만,디자인이 맘에듭니다. 전체적으로 귀여운것같아요~ 예쁘게 잘 입겠습니다~"
3050,잘 받았습니다. 감사합니다.
3051,잘 받았습니다. 감사합니다.
3052,잘 받았습니다. 감사합니다.
3053,그저그래요
3054,그저그래요
3055,"최악입니다 싸이즈는 아동용이고,,"
3056,좋아요
3057,좋아요
3058,잘 받았어요. 감사합니다.
3059,잘도착했어요
3060,가성비좋고 예쁩니다
3061,예쁩니다
3062,좋은상품을 저렴하게 구매했습니다.
3063,잘 받았어요~~~^^^
3064,잘 받고 잘 입어요~~~^
3065,편해요 잘입을게요
3066,올겨울 잘 입을께요
3067,곰팡이 냄새가 심하고 무거워요
3068,어깨넓고 길이짧지만 색상 좋네요
3069,잘 받았습니다 고맙습니다
3070,잘 받았습니다 고맙습니다
3071,입고 벗는데 너무 불편합니다.요즘은 부드럽게도 잘 만드시던데...착한가격 때문에 반품은 안합니다.
3072,입고 벗는데 너무 불편합니다.요즘은 부드럽게도 잘 만드시던데...착한가격 때문에 반품은 안합니다.
3073,입고 벗는데 너무 불편합니다.요즘은 부드럽게도 잘 만드시던데...착한가격 때문에 반품은 안합니다.
3074,이 가격에 구입할 수 있어서 정말 운인것 같아요. 옷좋아요
3075,이 가격에 구입할 수 있어서 정말 운인것 같아요. 옷좋아요
3076,이 가격에 구입할 수 있어서 정말 운인것 같아요. 옷좋아요
3077,이 가격에 구입할 수 있어서 정말 운인것 같아요. 옷좋아요
3078,디자인은 괞찬으나 소재는 별로
3079,사이즈가 작아요
3080,원단이 가격 만큼해요
3081,잘 받았습니다 잘 입을게요
3082,잘 받았습니다 잘 입을게요
3083,잘 받았습니다 잘 입을게요
3084,잘 받았습니다 잘 입을게요
3085,월동준비끝 따뜻하고 가볍네요 잘입을게용
3086,잘입을게요 귀엽고 따뜻해요
3087,편해요 잘입을게요
3088,너무 얇네요ㅠ
3089,건조기돌리니 줄어들었지만 집안용이라 상관없어요 면이라 좋아요
3090,키 160에게는 길군요 한단 접어 미싱박아야겠어요 아 허리도 큰 편이에요
3091,비추천
3092,따갑고 저렴한 티가 나요
3093,별로예요 따갑고 저렴한 티가 나요
3094,좋아요
3095,좋아요
3096,좋아요
3097,조아요
3098,그가격 만큼 집에서 입는 바지인것 같아요
3099,그가격 만큼ㅜ인것 같아요
3100,까실거려서.입을수가없어요
3101,부드럽지안코..까실거려서..못입구잇어요
3102,까실대서..입을수가없어요
3103,로렌스프리니트 아이보리 소매가 독특해서 구매했습니다 근데 이곳은 정말 옷값이 어메이징합니다.
3104,감사합니다 잘 받았습니다
3105,잘받았습니다
3106,이뻐요
3107,이뻐요
3108,좋아요
3109,좋아요
3110,잘받았습니다
3111,잘받았습니다
3112,잘받았습니다
3113,잘받았습니다
3114,잘받았습니다
3115,잘받았습니다
3116,잘받았습니다
3117,저렴히 구매해서 좋아요.
3118,저렴히 구매해서 좋아요.
3119,저렴히 구매해서 좋아요.
3120,만족합니다
